"lengthFeet","speedLimit","numLanes","dividedTraffic","trafficLights","stopSigns","pedCrossings","dayOfWeek","holiday","timeOfDayMinutes","cloudWeather","cloudTraffic","cloudEvent","localWeather","localTraffic","localEvent","actualTravelTimeSeconds"
600,25,4,1,2,0,0,2,0,665,1,0,0,1,0,0,27
2700,15,1,1,0,1,3,6,0,554,1,3,0,1,3,0,353
2100,35,2,0,0,1,0,2,0,1004,2,1,0,2,1,0,98
1800,15,2,1,1,2,1,5,0,364,0,0,0,0,0,0,133
2700,45,2,0,0,1,0,0,0,1047,2,2,0,2,2,0,114
2100,55,2,0,2,2,1,3,0,928,1,3,0,1,3,0,84
300,35,1,0,0,1,1,3,0,1352,0,1,0,0,2,0,9
2400,45,2,1,1,2,2,3,0,922,1,2,0,1,2,0,93
1200,15,4,0,2,0,1,5,0,967,1,1,0,1,1,0,95
2100,25,3,1,1,0,0,0,0,636,0,2,0,0,2,0,74
3000,25,3,0,3,1,1,6,0,660,0,0,0,0,0,0,130
1200,55,3,0,2,0,1,1,0,972,0,2,0,0,2,0,23
2700,45,4,0,1,1,0,3,0,262,3,0,0,3,0,0,114
3000,55,1,1,1,2,1,5,0,445,3,2,0,3,2,0,138
600,55,2,1,2,0,0,4,0,497,1,4,0,1,4,0,20
2400,45,6,0,0,0,0,2,0,773,0,1,0,0,1,0,36
2100,55,3,1,3,0,0,2,0,1109,1,2,0,1,2,0,52
300,25,3,1,0,1,0,2,0,865,1,1,0,1,1,0,14
600,45,1,0,2,0,1,6,0,712,1,2,0,1,2,0,23
2700,35,2,0,1,0,1,5,0,1192,0,0,0,0,0,0,60
1500,55,4,1,1,0,2,5,0,481,1,1,0,1,1,0,30
300,45,2,0,1,0,0,0,0,664,0,1,0,0,1,0,5
300,25,1,0,0,1,1,2,0,593,0,2,0,0,2,0,16
600,15,2,1,1,1,0,1,0,1092,1,3,0,1,4,0,76
2700,45,6,1,0,1,1,0,0,532,0,2,0,0,1,0,52
1200,15,1,0,1,1,1,2,0,942,1,2,0,1,2,0,146
2400,45,2,1,2,0,1,4,0,1059,0,3,0,0,3,0,73
300,45,2,1,1,0,0,5,0,595,0,0,0,0,0,0,4
3000,15,1,1,1,1,0,6,0,611,2,4,0,2,4,0,510
3000,15,2,0,2,1,1,1,0,516,4,4,0,4,4,0,667
300,55,3,0,0,0,1,4,0,603,1,2,0,1,2,0,5
1200,35,1,0,1,2,1,1,0,439,1,3,0,1,3,0,77
1500,55,2,0,2,0,2,2,0,426,0,4,0,0,4,0,48
3000,45,3,1,4,0,1,1,0,1435,1,0,0,1,0,0,87
2700,15,2,0,1,0,1,3,0,544,0,2,0,0,2,0,214
2100,45,2,0,0,1,1,5,0,279,0,0,0,0,0,0,40
1500,15,2,1,0,0,1,5,0,1274,1,1,0,1,1,0,105
2700,55,1,1,0,2,1,4,0,1134,1,1,0,1,1,0,74
600,15,3,0,0,0,1,2,0,631,0,2,0,0,2,0,39
1800,15,2,1,1,1,1,6,0,487,2,0,0,1,0,0,174
2100,55,2,1,2,1,2,6,0,1100,0,1,0,0,1,0,40
1200,25,1,0,0,0,1,3,1,349,1,0,0,1,0,0,49
900,35,3,0,1,2,1,2,0,646,0,2,0,0,2,0,35
3000,15,1,1,1,1,1,4,0,1015,0,1,0,0,1,0,217
1200,25,2,1,0,1,0,5,0,455,2,2,0,2,2,0,84
1800,25,6,0,0,0,1,5,0,481,0,2,0,0,2,0,51
600,45,2,1,1,1,2,6,0,1026,1,1,0,1,1,0,17
2400,35,2,0,1,3,0,6,0,483,1,0,0,1,0,0,108
2400,15,3,0,0,1,1,2,0,1078,2,4,0,2,4,0,382
1800,35,4,1,1,3,0,2,0,997,1,3,0,1,3,0,96
900,35,1,1,0,1,1,3,0,472,2,2,0,2,2,0,49
600,45,1,1,1,1,0,1,0,1024,0,2,0,0,2,0,17
300,55,1,0,1,0,0,3,0,1160,0,0,0,0,0,0,3
1200,25,7,1,0,0,3,4,0,516,0,2,0,0,2,0,36
2700,25,2,0,1,0,1,5,0,351,1,0,0,1,0,0,121
1800,35,3,0,2,0,0,5,0,1015,2,1,0,2,2,0,84
2100,25,1,1,0,2,1,6,0,581,1,3,0,1,3,1,458
2400,45,1,1,1,2,0,3,0,554,2,3,0,2,3,0,129
3000,55,1,0,0,1,0,6,0,878,0,1,0,0,1,0,61
900,35,2,1,0,0,0,1,0,562,5,4,0,5,4,0,79
2700,15,1,1,0,0,1,4,0,1129,0,1,0,0,1,0,152
3000,25,2,1,3,1,1,2,0,1164,0,1,0,0,1,0,129
2100,25,1,1,2,1,0,0,0,629,0,3,0,0,4,0,151
900,35,3,1,1,0,0,5,0,366,0,0,0,0,0,0,18
900,15,3,0,1,1,1,1,0,1063,1,4,0,1,4,0,124
1800,45,2,1,1,1,1,5,0,927,2,3,0,2,3,0,86
300,15,1,1,0,0,0,6,0,376,0,0,0,1,0,0,16
2100,45,1,1,1,1,1,1,0,1008,1,2,0,1,1,0,71
900,15,1,0,0,2,1,6,0,507,1,2,0,1,2,0,114
2700,45,1,1,1,3,0,6,0,986,1,2,0,1,2,0,118
2700,45,1,0,0,1,0,0,0,1533,0,1,0,0,1,0,66
1800,15,2,1,1,1,1,1,0,532,1,4,0,1,4,0,251
300,45,2,0,1,0,0,5,1,505,1,2,0,1,2,0,8
2400,45,2,0,1,2,0,4,0,1044,3,2,0,3,2,0,133
600,35,1,0,1,1,0,4,0,1063,0,3,0,0,3,0,28
1500,35,2,0,1,2,2,2,0,1196,4,1,0,4,1,0,113
300,55,2,0,1,0,1,0,0,807,0,1,0,0,0,0,3
1800,15,1,0,1,0,0,5,0,646,1,1,0,1,1,0,162
600,55,1,0,0,0,1,2,0,898,0,2,0,0,2,0,13
300,55,2,0,1,0,1,6,0,597,0,0,0,0,0,0,3
2100,35,1,1,0,0,0,6,0,1139,1,1,0,1,1,0,68
300,55,1,1,0,0,0,4,0,906,2,4,0,2,4,0,10
600,35,3,0,0,1,2,6,0,567,0,4,0,0,4,0,28
900,15,4,0,1,1,0,3,0,408,0,3,0,0,3,0,78
600,55,1,0,1,1,1,3,0,957,0,4,0,0,4,0,21
900,45,1,0,1,1,0,4,0,382,0,1,0,0,1,0,22
900,35,3,0,3,0,0,5,0,675,2,3,0,2,3,0,52
600,55,1,0,1,1,2,6,0,851,1,1,0,1,1,0,16
2100,35,1,1,1,1,1,3,0,662,2,3,0,2,3,0,136
900,35,1,1,0,1,1,1,0,379,0,0,0,0,0,0,22
1200,25,3,1,0,1,4,5,0,695,2,3,0,2,3,0,97
1800,55,2,1,0,0,0,5,0,852,0,1,0,0,1,0,22
900,55,1,1,0,1,1,1,0,743,1,1,0,1,1,0,22
600,45,1,0,2,0,1,5,0,1023,1,3,0,1,3,0,26
900,35,2,0,0,1,1,6,0,566,2,3,0,2,3,0,56
2400,55,2,0,0,3,0,4,0,694,1,4,0,1,4,0,106
1200,45,3,0,1,2,0,5,0,1188,2,0,0,2,0,0,46
900,25,4,0,0,1,1,2,0,449,0,2,0,0,2,0,36
1500,55,1,0,0,1,1,5,0,960,2,4,0,2,4,0,70
1800,15,3,1,0,1,1,4,0,737,0,1,0,0,1,0,105
900,55,2,0,1,2,1,6,0,776,1,2,0,1,2,0,30
300,15,1,0,0,1,1,5,0,979,0,3,0,0,3,0,32
1200,25,1,0,0,2,2,2,0,1018,0,2,0,0,2,0,77
2100,45,2,0,1,1,2,2,0,1040,0,3,0,0,3,0,76
1200,55,3,1,1,1,1,3,0,850,0,0,0,0,0,0,19
2100,45,4,1,2,0,0,2,0,495,1,2,0,1,1,0,52
300,45,3,0,1,0,0,3,0,1350,0,1,0,0,1,0,4
3000,45,1,0,1,1,2,6,0,711,1,2,0,1,2,0,124
900,55,1,1,0,0,1,1,0,852,3,2,0,3,2,0,34
2700,15,2,0,1,1,1,1,0,522,0,0,0,0,0,0,172
900,35,2,0,1,0,2,1,0,1043,0,2,0,0,2,0,30
2100,25,1,0,1,1,2,1,0,623,0,0,0,0,0,0,83
1500,35,2,0,0,1,0,2,0,829,1,1,0,1,1,0,56
1800,45,2,0,0,1,1,6,0,1032,5,1,0,5,1,0,108
1200,25,1,0,1,0,2,4,0,1104,1,4,0,1,4,0,105
1800,35,2,1,0,0,0,3,0,1025,0,0,0,0,0,0,35
1800,55,2,1,1,2,0,2,0,492,1,4,0,1,4,0,72
3000,35,3,1,0,1,0,5,0,391,1,2,0,0,2,0,98
2400,35,1,0,0,5,0,4,0,404,1,2,0,1,2,0,163
1200,45,1,0,0,1,1,6,0,869,0,1,1,0,1,0,120
2100,55,2,0,1,0,4,5,0,1001,0,2,0,0,2,0,49
2700,55,1,1,1,1,2,6,0,493,0,2,0,0,2,0,67
2100,25,1,0,1,1,1,4,0,1003,1,2,0,1,2,0,154
2400,45,2,1,2,0,0,5,0,511,0,3,0,0,3,0,72
600,35,3,0,0,0,2,2,0,796,0,0,0,0,0,0,12
1500,25,5,1,2,1,1,2,0,1103,3,3,0,3,3,0,128
2100,45,1,0,1,0,1,1,0,1008,1,4,0,1,4,0,101
300,45,1,1,0,1,0,4,0,506,0,2,0,0,2,0,7
2700,55,2,1,0,1,0,2,0,818,2,2,0,2,2,0,87
2100,25,2,1,1,1,0,0,0,675,1,1,0,1,1,0,105
1200,15,1,1,1,1,1,2,0,921,1,2,0,0,2,0,121
1800,55,2,0,2,0,1,0,0,880,0,2,0,0,2,0,40
600,55,1,0,0,1,1,1,0,1025,1,4,0,1,4,0,23
2700,15,4,1,1,2,0,6,0,1076,1,2,0,1,2,0,256
300,25,1,1,0,1,0,5,0,551,3,2,0,3,2,0,26
2100,15,2,0,0,0,1,6,0,804,2,1,0,2,2,0,233
1500,35,1,1,0,1,2,0,0,867,0,2,0,0,2,0,56
900,15,2,1,1,1,0,1,0,1264,1,2,0,1,2,0,90
300,25,2,1,0,1,1,5,0,888,1,2,0,1,2,0,17
2400,45,3,1,0,2,0,3,0,558,0,0,0,0,0,0,54
3000,25,1,1,1,2,1,4,0,1034,3,3,0,3,3,0,336
1500,25,2,1,1,1,1,6,0,868,0,1,0,0,1,0,56
1200,25,1,1,1,0,0,0,0,707,2,3,0,2,3,0,99
1800,35,2,1,2,1,2,0,0,1059,1,3,0,1,3,0,99
1200,55,1,1,0,1,1,1,0,362,0,0,0,0,0,0,18
3000,25,2,0,4,1,2,1,0,790,1,3,0,1,3,0,264
900,15,1,1,1,0,1,1,0,1052,1,2,0,1,2,0,90
1800,55,2,0,1,0,3,3,0,326,2,0,0,2,0,0,49
3000,45,3,0,1,1,1,2,0,300,0,0,0,0,0,0,63
1800,45,2,0,2,3,0,6,0,539,0,3,0,0,2,0,74
300,25,2,1,1,0,1,5,0,398,2,4,0,2,4,0,26
2400,25,4,1,0,0,1,1,0,558,0,4,0,0,3,0,107
2400,35,1,0,1,1,1,4,0,473,1,3,0,1,3,0,143
300,45,2,0,1,0,1,3,0,806,0,2,0,0,2,0,7
1200,55,1,0,2,0,0,2,0,457,0,2,0,0,2,0,28
2400,45,2,1,0,1,0,1,0,1293,0,2,0,0,2,0,59
2700,55,4,0,2,1,4,4,0,984,2,2,0,2,2,0,94
1500,15,5,0,1,2,1,3,0,279,0,0,0,0,0,0,112
900,55,2,1,1,0,1,0,0,981,2,3,0,2,3,0,32
300,45,1,1,0,0,1,5,0,644,0,2,0,0,2,1,26
2100,35,2,0,1,1,2,1,0,863,2,2,0,2,2,0,122
1800,15,4,0,1,0,0,6,0,14,1,1,0,1,1,0,130
1200,45,2,0,2,0,0,6,0,552,0,1,0,0,1,0,25
900,55,2,0,3,0,1,6,0,940,0,3,0,0,3,0,25
1200,25,1,0,2,2,1,3,0,1067,2,3,0,2,4,0,133
2400,15,1,0,3,0,0,5,0,431,2,3,0,2,3,0,382
2100,25,1,0,0,2,1,1,0,380,1,0,0,1,0,0,117
300,25,1,0,0,1,1,5,0,759,1,2,0,1,2,0,20
300,55,2,1,0,1,1,5,0,518,1,3,0,1,3,0,7
900,35,2,0,1,0,1,3,0,1141,1,1,0,1,1,0,31
1800,55,1,1,2,2,1,6,0,950,2,1,0,3,1,0,70
3000,25,2,0,0,1,0,1,0,360,1,0,0,1,0,0,142
900,15,1,1,0,0,0,2,0,708,1,2,0,2,2,0,94
300,25,2,1,1,0,1,4,0,1000,0,1,0,0,1,0,9
600,25,1,1,1,0,1,2,0,948,3,1,1,3,1,0,125
2100,35,2,1,2,1,0,2,0,946,0,2,0,0,1,0,66
2400,35,2,0,1,0,1,2,0,1249,3,0,0,3,0,0,122
1500,15,1,1,3,2,1,4,0,1057,2,2,0,2,2,0,234
1800,45,1,1,2,1,0,1,0,431,1,2,0,1,2,0,68
600,35,3,1,1,1,2,5,0,1114,1,0,0,1,0,0,21
600,25,2,1,1,1,1,4,0,1004,0,3,0,0,3,0,35
900,15,2,1,1,0,3,4,0,737,1,0,0,1,0,0,70
1200,45,1,1,2,1,0,4,0,377,1,0,0,1,0,0,35
2400,25,2,1,1,3,1,0,0,816,1,1,0,1,2,0,169
1800,25,2,1,0,1,1,4,0,918,0,1,0,1,1,0,75
2400,35,3,0,1,0,1,3,0,437,0,3,0,0,3,0,90
2700,55,1,1,0,2,1,4,0,943,3,2,0,3,2,0,120
2700,55,2,1,0,2,1,5,0,477,1,3,0,1,3,0,94
1500,55,1,0,0,1,1,1,0,606,1,2,0,1,3,0,50
2700,35,2,1,0,1,2,0,0,734,0,2,0,0,2,0,91
2400,15,2,0,2,0,0,5,0,747,0,2,0,0,2,0,197
2400,55,1,0,1,0,1,4,1,1090,0,3,0,0,3,0,68
600,45,4,1,0,0,2,3,0,578,0,2,0,0,2,0,9
600,45,2,0,2,0,2,0,0,498,1,2,0,1,2,0,21
2100,45,1,0,1,4,0,1,0,1034,2,3,0,2,4,0,139
1500,25,1,1,1,0,1,4,0,393,1,2,0,1,2,0,90
1200,15,2,0,1,0,3,6,0,962,1,3,0,1,3,0,149
2700,15,4,0,1,1,1,0,0,508,2,3,0,2,3,0,367
2700,25,2,1,0,2,1,3,0,538,0,1,0,0,1,0,113
1800,25,5,0,0,0,2,0,0,672,0,2,0,0,2,0,54
900,55,3,1,0,0,1,1,0,985,0,3,0,0,3,0,18
2400,45,2,0,1,0,1,6,0,817,3,0,0,3,1,0,95
300,45,2,0,0,0,1,5,0,1135,4,3,0,4,3,0,16
3000,55,3,1,1,0,2,4,0,947,0,3,0,0,3,0,66
2400,25,2,1,2,0,1,2,0,973,1,2,0,1,2,0,139
300,25,2,1,0,1,0,5,0,686,1,1,0,1,1,0,14
1500,35,2,0,2,2,0,2,0,606,0,1,0,0,1,0,55
300,55,2,0,1,0,0,4,0,833,1,3,0,1,3,0,7
2100,35,1,0,2,5,2,5,0,357,0,0,0,0,0,0,102
600,55,1,1,2,0,0,4,0,469,1,2,0,1,2,0,16
2100,35,1,1,1,1,1,0,0,268,0,0,0,0,1,1,256
2400,25,1,0,2,2,1,2,0,528,0,0,0,0,0,0,114
2400,35,1,1,1,0,0,5,0,154,1,0,0,1,0,0,73
600,25,1,0,2,0,0,5,0,577,1,1,0,1,1,0,33
3000,25,2,1,0,0,0,6,0,784,0,1,0,0,1,0,81
900,25,1,1,0,0,0,1,0,923,0,2,0,0,3,0,43
2100,25,3,1,0,0,0,3,0,478,0,4,0,0,4,0,114
600,15,3,1,2,0,0,1,0,928,1,2,0,1,2,0,51
2100,25,3,1,0,0,2,1,0,801,0,2,0,0,2,0,74
1800,45,1,1,0,2,1,3,0,538,1,4,0,1,4,0,93
2400,25,4,1,0,1,1,1,0,876,0,0,0,0,0,0,84
1500,45,1,0,1,0,0,6,0,918,0,1,0,0,1,0,33
1200,15,2,0,1,1,4,1,0,1026,0,3,0,0,3,0,138
1200,45,3,0,0,4,0,6,0,695,4,1,0,4,0,0,72
2100,25,1,0,0,1,1,1,0,374,0,0,0,1,0,0,88
2400,55,1,1,0,1,1,0,0,896,1,3,0,1,3,0,81
2700,35,2,1,1,0,0,5,0,1311,0,1,0,0,1,0,57
2700,15,3,0,1,0,1,1,0,569,3,2,0,3,1,0,348
600,45,1,0,0,0,0,6,0,658,1,2,0,1,2,0,20
1500,25,3,0,0,1,1,0,0,654,1,1,0,1,1,0,72
1800,45,1,1,0,1,1,1,0,660,2,1,0,2,1,0,67
900,35,2,0,2,1,1,2,0,905,0,0,0,0,0,0,25
600,35,2,0,0,0,0,4,0,514,3,2,0,3,1,0,32
3000,55,2,0,0,0,1,3,0,1021,0,3,0,0,3,0,76
1200,45,2,0,1,2,0,0,0,810,3,2,0,3,2,0,66
1500,45,2,0,2,2,0,0,0,805,0,3,0,0,3,0,59
600,45,2,0,1,0,1,1,0,918,0,1,0,0,1,0,12
900,45,1,1,0,2,0,5,0,1099,2,3,0,2,4,0,48
300,55,2,0,1,0,1,5,0,551,5,2,1,5,3,1,28
2100,45,1,1,2,1,1,5,0,463,1,2,0,1,2,0,80
1500,55,1,1,0,0,0,5,0,929,3,3,0,3,3,0,63
900,25,4,0,1,0,0,0,0,396,1,2,0,1,2,0,43
2100,55,1,0,0,0,0,2,0,922,0,1,0,1,1,0,43
1500,55,2,1,0,1,2,0,0,593,0,2,0,0,2,0,31
1500,45,2,1,2,0,3,2,0,463,0,2,0,0,2,0,38
600,15,2,1,0,1,0,3,0,747,0,1,0,0,1,0,33
2400,15,1,0,1,2,2,4,0,682,0,2,0,0,2,0,273
3000,35,1,1,1,0,1,5,0,564,0,3,0,0,3,0,124
1800,15,2,0,2,1,2,1,0,1041,0,2,0,0,2,0,174
2700,45,2,1,2,2,0,3,0,1097,1,1,0,1,1,0,88
2400,45,2,0,0,1,0,0,0,731,0,3,0,0,3,0,81
3000,25,1,0,1,0,0,3,0,577,0,1,0,0,1,0,122
900,25,1,1,1,0,1,3,0,503,0,2,0,0,2,0,42
2400,45,1,1,0,1,0,2,1,460,1,2,0,1,2,0,84
1800,15,2,1,1,0,3,0,0,611,2,3,0,2,3,0,247
2400,55,1,0,0,2,0,3,0,904,0,1,0,0,1,0,55
300,15,1,1,1,0,0,1,1,938,5,1,0,5,1,0,49
2400,45,5,1,1,1,0,2,0,538,0,4,0,0,3,0,63
1200,55,2,1,0,1,2,3,0,697,1,2,0,1,2,0,31
600,35,2,0,0,0,1,3,0,998,3,1,0,3,1,0,30
2700,25,2,0,0,0,1,5,0,520,0,3,0,0,3,0,150
3000,45,5,1,1,1,0,2,0,1023,1,0,0,1,0,0,83
3000,15,1,1,0,1,1,6,0,426,1,0,0,1,0,0,244
1200,45,3,0,3,1,1,4,0,953,1,3,0,1,3,0,52
2100,45,2,1,1,2,1,6,0,984,0,3,0,0,3,0,75
1500,25,2,0,1,0,2,6,0,522,0,2,0,0,2,0,72
300,45,2,1,1,0,1,6,0,883,2,1,0,2,1,0,8
1800,15,1,1,0,0,3,3,0,463,2,3,0,2,2,0,238
1200,45,2,1,2,1,0,6,0,592,1,1,0,1,1,0,35
600,15,2,0,0,2,1,5,0,535,0,4,0,0,4,0,79
3000,25,4,0,1,3,1,0,0,836,1,1,0,1,1,0,195
900,35,1,0,2,0,0,2,0,947,0,4,0,0,4,0,47
1800,35,2,0,1,2,0,0,0,408,0,3,0,0,3,0,91
2700,25,1,0,0,0,1,0,0,779,2,2,0,2,1,0,194
2400,45,1,1,0,1,1,1,0,477,1,3,0,1,3,0,100
1500,25,2,0,0,0,5,1,0,873,0,1,0,0,1,0,58
900,45,1,1,3,0,1,2,0,581,5,2,0,5,2,0,57
1800,15,1,0,4,0,3,1,0,401,2,1,0,2,1,0,239
600,25,1,0,1,1,1,2,0,400,2,3,0,2,3,0,57
1200,15,2,0,1,1,0,4,0,522,0,3,0,0,3,0,127
3000,15,1,1,1,0,1,3,0,437,1,3,0,1,2,0,333
1800,25,5,0,1,1,0,4,0,1152,2,1,0,2,1,0,115
2700,55,2,1,2,0,1,2,0,439,0,3,0,0,4,0,74
3000,25,2,0,1,1,0,1,0,1017,2,3,0,2,3,0,272
1500,45,2,0,0,0,0,3,0,396,1,3,0,1,3,0,55
2700,55,1,0,0,0,0,0,0,642,0,1,0,0,1,0,46
2700,35,5,1,1,2,0,4,0,494,1,2,0,1,2,0,109
2100,55,2,0,0,0,1,1,0,1103,1,3,0,1,3,0,66
600,45,2,1,1,1,1,5,0,566,1,2,0,1,2,0,20
1800,35,1,0,1,2,2,0,0,946,0,3,0,0,3,0,101
2100,45,1,1,1,2,2,0,0,949,2,2,0,2,2,0,102
2700,25,2,1,1,0,4,6,0,458,1,3,0,1,2,0,175
600,35,1,0,0,2,2,3,0,1031,2,3,0,2,3,0,41
3000,25,1,1,2,1,1,3,0,506,4,3,0,4,3,0,364
3000,25,1,0,1,1,0,4,0,414,2,3,0,2,3,0,288
300,45,1,0,0,0,1,0,0,322,1,0,0,1,0,0,6
1500,55,1,0,2,2,0,3,0,589,2,1,0,1,1,0,51
3000,35,1,0,2,0,2,5,0,1188,0,0,0,0,0,0,75
3000,45,1,0,2,1,2,0,0,906,0,2,0,0,2,0,106
300,35,2,1,1,0,1,6,0,633,1,2,0,1,2,0,10
1200,55,2,1,0,1,1,0,0,502,1,2,0,1,2,0,30
900,55,2,0,1,0,1,1,1,814,1,1,0,1,1,0,20
2400,45,1,0,0,0,0,6,0,1459,1,0,0,1,0,0,54
900,55,2,1,0,1,0,1,0,1027,1,3,0,1,3,0,28
2700,15,3,1,0,1,0,3,0,513,0,2,0,0,2,0,176
2100,35,2,1,3,0,0,1,0,333,0,0,0,0,0,0,52
900,15,1,1,0,0,1,6,0,276,2,0,0,2,0,0,82
2100,45,5,0,0,1,0,3,0,395,0,2,0,0,2,0,39
600,35,3,0,0,0,0,6,0,669,3,3,0,3,3,0,36
600,55,2,0,1,1,1,5,0,610,1,3,0,1,3,0,20
600,15,2,0,1,1,0,2,0,1049,1,3,0,1,3,0,77
2400,45,2,0,1,3,2,6,0,661,1,1,0,1,1,0,95
1500,45,1,1,2,1,1,5,0,939,0,3,0,0,3,0,55
300,35,1,0,0,1,1,4,0,1008,0,1,0,0,1,0,8
3000,35,2,1,0,1,1,4,0,459,2,0,0,2,0,0,133
3000,25,3,1,4,1,2,6,0,1006,1,1,0,1,1,0,182
2100,55,1,0,0,1,2,2,0,773,2,3,0,2,3,0,92
900,25,1,1,1,2,1,5,0,517,1,2,0,1,2,0,66
900,15,2,1,0,2,0,6,0,635,0,2,0,0,2,0,76
1800,45,2,1,1,0,1,1,0,790,0,0,0,0,0,0,31
900,45,4,1,1,1,1,6,0,474,1,0,0,1,0,0,24
3000,15,2,1,3,0,1,4,0,911,1,1,0,1,1,0,251
2700,25,4,0,0,1,3,5,0,954,0,3,0,0,3,0,146
900,35,1,1,1,0,0,0,0,391,1,4,0,1,4,0,51
1200,45,1,0,1,2,1,5,0,1129,0,0,0,0,0,0,29
1500,35,2,1,2,1,1,0,0,745,0,2,0,0,2,0,55
2100,55,1,1,0,0,0,6,0,853,1,2,0,1,2,0,54
1800,25,2,1,0,0,6,6,0,-14,1,1,0,1,1,0,88
3000,25,6,1,3,2,1,0,0,795,3,1,0,3,1,0,271
1800,45,2,1,1,2,0,2,0,673,0,3,0,0,3,0,64
2100,35,1,0,2,0,1,4,0,898,1,1,0,2,1,0,96
2700,55,1,0,5,1,0,6,0,791,0,3,0,0,3,0,97
1200,25,1,1,0,0,0,4,0,589,2,0,0,2,0,0,64
3000,45,1,0,0,1,1,5,0,1170,0,0,0,0,0,0,58
2400,55,1,0,1,1,0,3,0,741,1,1,0,1,1,0,65
2100,15,2,0,7,0,2,5,0,535,1,1,0,1,1,0,238
900,15,1,1,3,0,0,6,0,762,0,1,0,0,1,0,60
1800,15,3,1,1,1,1,6,0,477,0,1,0,0,1,0,113
1200,55,3,1,1,0,0,0,0,1027,0,3,0,0,3,0,23
1200,25,1,1,0,2,0,3,0,1124,0,0,0,0,0,0,48
1800,55,2,0,0,1,0,0,0,819,0,2,0,0,2,0,40
1500,45,1,1,1,0,2,3,0,448,1,2,0,1,2,0,50
2400,25,1,0,0,1,0,4,0,1211,1,1,0,1,1,0,140
900,15,1,0,1,1,0,6,0,595,1,1,0,0,1,0,80
1200,35,2,0,0,1,1,4,0,452,1,1,0,1,1,0,46
2100,15,1,1,0,0,1,6,0,831,2,2,0,2,2,0,251
1500,25,2,1,1,1,0,2,0,951,2,2,0,2,2,0,110
3000,55,1,1,3,1,0,6,0,565,0,2,0,0,2,0,79
300,45,2,0,1,0,1,5,0,930,1,3,0,1,3,0,10
2400,45,2,0,4,1,0,3,0,1215,2,2,0,3,2,0,126
600,15,3,1,1,0,2,1,0,1149,1,1,0,1,1,0,45
300,35,2,0,1,0,0,3,0,560,0,3,0,0,3,0,10
300,45,1,0,0,1,1,6,0,1042,1,3,0,1,3,0,12
2700,25,1,0,2,0,2,4,0,501,0,3,0,0,3,0,183
600,15,3,0,2,0,0,4,0,801,1,0,0,1,0,0,46
2400,55,2,1,0,1,1,0,0,668,3,2,0,3,2,0,92
900,55,3,0,2,1,2,2,0,889,1,1,0,1,1,0,22
900,55,2,1,0,2,0,5,0,493,0,2,0,0,2,0,20
300,35,2,1,1,0,0,0,0,1305,1,2,0,1,2,0,10
2700,25,2,0,1,1,0,1,0,477,1,3,0,1,3,0,208
600,55,1,1,0,0,1,4,0,1045,0,2,0,0,2,0,11
1800,35,1,0,2,0,1,5,0,903,1,3,0,1,3,0,103
2400,55,2,1,1,0,2,0,0,407,2,2,0,2,2,0,75
300,25,2,0,1,0,0,5,0,915,0,0,0,0,0,0,8
2100,25,3,0,1,1,0,3,0,672,1,2,0,1,2,0,128
900,15,1,1,0,1,1,0,0,650,2,3,0,2,3,0,132
2400,45,4,1,0,2,0,2,0,453,1,2,0,2,2,0,81
900,15,2,0,0,0,0,5,0,968,1,3,0,2,3,0,110
1500,15,1,1,0,0,0,6,0,289,0,0,0,0,0,0,68
600,25,2,0,1,1,1,1,0,465,0,3,0,0,3,0,38
1500,45,2,1,0,1,1,1,0,638,1,2,0,1,2,0,48
1800,15,1,1,1,0,4,0,0,1064,4,1,0,4,1,0,283
900,25,1,0,1,2,0,1,0,501,0,3,0,0,3,0,67
1800,45,1,1,1,2,2,4,0,488,2,2,0,2,2,0,89
300,15,3,1,1,0,0,0,0,483,3,4,0,3,4,0,46
600,35,1,0,0,0,0,1,0,1039,0,2,0,0,2,0,19
1200,55,3,1,2,2,2,6,0,480,1,3,0,1,3,0,40
2400,55,2,1,0,2,1,3,0,324,2,1,0,2,1,0,73
1800,55,2,0,0,0,1,5,0,645,1,0,0,1,0,0,34
1500,55,2,1,2,2,1,0,0,630,1,1,0,1,1,0,40
1800,15,3,0,0,2,2,2,0,680,4,1,0,4,0,0,292
1200,55,1,0,0,2,1,4,0,991,2,2,0,2,2,0,47
2700,45,2,1,0,0,1,4,0,851,3,2,0,3,2,0,117
2700,45,1,0,1,0,1,4,0,1083,0,0,0,0,0,0,46
900,45,2,1,0,0,0,4,0,1056,0,3,0,0,3,0,23
1500,25,1,1,0,4,0,1,0,647,2,2,0,2,2,0,144
1500,15,2,0,3,0,2,1,0,570,2,1,0,2,1,0,177
600,35,1,0,1,1,0,5,0,1054,0,3,0,0,3,0,28
1500,45,3,0,0,0,0,1,0,902,1,1,0,0,1,0,27
1800,15,5,1,4,0,3,0,0,781,1,0,0,1,0,0,166
2100,45,2,1,3,1,1,6,0,1185,0,3,0,0,3,0,74
300,55,4,1,0,0,1,5,0,299,1,0,0,1,0,0,4
3000,45,2,0,1,2,1,4,0,256,0,1,0,0,1,0,83
1200,55,1,0,1,1,0,2,0,1369,1,0,0,1,0,0,26
2700,25,2,1,0,2,0,3,0,329,1,0,0,1,1,0,146
300,35,2,1,1,0,0,6,0,648,0,3,0,0,3,0,9
1500,25,1,1,1,2,1,0,0,950,2,2,0,2,2,0,130
